01948d7fe8a370b898b2ea7dd743878e	Silca Rohling HEKNA HN1	Silca			<p>Silca Rohling HN1 für HEKNA</p>	35
0191fc32003e7124b23112a83c354789	Silca Rohling ABUS AB76	Silca		Silca Rohling für ABUS AB76	<p>Silca Rohling für ABUS AB76</p>	35
0191fc3217b27389b25bbe9a27719cd3	Silca Rohling DOM DM17	Silca		Silca Rohling für DOM DM17	<p>Silca Rohling für DOM DM17</p>	35
0191fc320041732890ee093d8f4639d9	Silca Rohling für Wilka WK1	Silca		Silca Rohling für Wilka WK1	<p>Silca Rohling für Wilka WK1</p>	35
019488b738ff7852b1e710a590130e67	Silca Rohling für BKS BK15X	Silca			<p>Silca Rohling für BKS BK15X</p>	35
01948dd7d43e78a88cdaf4778d386070	Silca Rohling JUNIE JU1	Silca			<p>Silca Rohling JU1 für JUNIE</p>	35
0191fc3217907178b5be68ab4389093f	Silca Rohling für BASI BAI1	Silca		Silca Rohling für BASI BAI1	<p>Silca Rohling für BASI BAI1</p>	35
01948ce348f5724c9c319e0ca18645fa	Silca Rohling RENZ REN1	Silca			<p>Silca Rohling für Renz Ren1</p>	35
0191fc321798726982b74a5bb9266d66	Silca Rohling DOM14	Silca		Silca Rohling für DOM DOM14	<p>Silca Rohling für DOM DOM14</p>	35
0191fc32006b7243b41ea676532966b3	Silca Rohling DOM DM16	Silca		Silca Rohling für DOM DM16	<p>Silca Rohling für DOM DM16</p>	35
019bc1b088557f779949b98d02dfb24c	SALTO Ersatzkabel für PPD 800 & PPD 200	Salto			Ersatzkabel für PPD 800 und PPD 200	36
0191fc32178d73f38b3141c4c9ab7588	Silca Rohling für Wilka WK55	Silca		Silca Rohling für Wilka WK55	<p>Silca Rohling für Wilka WK55</p>	36
0191fc3200467382a61490d85eacf107	Silca Rohling DOM119	Silca		Silca Rohling für DOM DOM119	<p>Silca Rohling für DOM DOM119</p>	36
01948cf6bc2b7c729e8df4ced1a634cb	Silca Rohling RENZ REN5R	Silca			<p>Silca Rohling für RENZ REN5R</p>	36
019488f189b271df90101f241e1b78fd	Silca Rohling EV10X für EVVA	Silca			<p>Silca Rohling EV10X für EVVA</p>	36
01948908030e7569af932a023e66574f	Silca Rohling HUWIL HW4R 	Silca			<p>Silca Rohling für HUWIL HW4R</p>	36
01948920ca0a7b5893c397ea64235f7e	Silca Rohling Iseo IE27R	Silca			<p>Silca Rohling für Iseo IE27R</p>	36
01948d6070247a7cac3703d12b83b430	Silca Rohling UNIVERSAL UL051X	Silca			<p>Silca Rohling UL051 UNIVERSAL</p>	36
0191fc32006d71b8bf9744eca9146b0b	Silca Rohling Burg BUR29	Silca		Silca Rohling Burg BUR29	<p>Silca Rohling für Burg BUR29</p>	37
019488fca99779e39667d9ab591260a9	Silca Rohling EVVA EV69X	Silca			<p>Silca Rohling EV69X für EVVA </p>	37
01948d3cf41272f1a2bda36d52aedd98	Silca Rohling UNIVERSAL UL050X	Silca			<p>Silca Rohling UNIVERSAL UL050X</p>	37
0191fc32006f72e98ade987e2e11e431	Silca Rohling Burg BUR24R	Silca		Silca Rohling Burg BUR24R	<p>Silca Rohling für Burg BUR24R</p>	38
01948d6b8ec87906a0ff83bec3c5b5f8	Silca Rohling HF75R 	Silca			<p>Silca Rohling HF75R für HÄFELE</p>	39
01948e7256107cc881239f5dbd314753	Silca Rohling VAC2	Silca			<p>Silca Rohling VAC2 für Vachette</p>	39
019488e8b7dd739995eb8df3dce22efc	Silca Rohling EU1R für Euro Locks	Silca			<p>Silca Rohling EU1R für Euro Locks</p>	41
01948e62939d76af831f53f0f33d9744	Silca Rohling LAS LS11	Silca			<p>Silca Rohling LS11 für LAS, Ronis</p>	41
01948d1f1ccc7294afb950a73cc08677	Silca Rohling TOP1RX 	Silca			<p>Silca Rohling TOP1RX für TOP, ABUS</p>	42
0191fc3215a57148aa04f1f41701c78f	Einbausicherung 50mm Stahl 3 Schlüssel	ISEO		für höhere Sicherheit von Buntbart-Einstecksclössern	<p>Einbausicherung im Set mit 3 Schlüssel</p>	46
01948d00ebc079ddbed65d89ded1f981	Silca Rohling TOK-WINKHAUS TO114RX	Silca			<p>Silca Rohling für TOK-WINKHAUS TO114RX</p>	46
0191fc3215aa71efb7f8cb284f95d774	Einbausicherung 50mm Stahl 6 Schlüssel	ISEO		für höhere Sicherheit von Buntbart-Einstecksclössern	<p>Einbausicherung im Set mit 6 Schlüssel</p>	46
0191fc32014873ad8c426730d166142e	SimonsVoss Externes Steckernetzteil 12 VDC / 500 mA / 6 VA	SimonsVoss		Externes Steckernetzteil (Eurostecker) für SmartBridge	<p>Externes Steckernetzteil für SmartBridge</p>	48
019bc5c113d77ba4a1bf00d4765e5de6	SALTO Gehäuseschlüssel für XS4 MINI 	Salto			Gehäuseschlüssel für SALTO XS4 MINI-Beschläge 	51
01948d87f67c7c5bbefe9aac8addfb6f	Silca Rohling HPP1R 	Silca			<p>Silca Rohling HPP1R für Hoppe, Burg Wächter</p>	52
019633f773fd757e8173a74d796efd3e	PEGASYS E-Trim Lockbox	SimonsVoss			<p>PEGASYS E-Trim Lockbox für Pegasys Beschläge</p>\n	54
01948e807fb075c29cd14fc82d059d18	Silca Rohling ZE1X	Silca			<p>Silca Rohling ZE1X für ZEISS-IKON, Brumme, Otis</p>	55
0191fc31ffa071a9bbf857fa5a8fc3e6	Assa Abloy Standardgleitschiene G193	ASSA ABLOY		Assa Abloy Standardgleitschiene G193, Silber EV1	<p>Assa Abloy Standardgleitschiene G193, Silber EV1</p>	55
01948d13c9127f979ae101e818d84d3a	Silca Rohling TOK-WINKHAUS TO30RX	Silca			<p>Silca Rohling für TO30RX TOK-WINKHAUS und TRELOCK </p>	58
01948e8b5f1a78779cb2e5e6546652e9	Silca Rohling Iseo IE6X	Silca			<p>Silca Rohling IE6X für ISEO, City, Standers, Vachette</p>	61
0191fc31ffa1727fb937ac74a1164c05	Assa Abloy Standardgleitschiene G193 weiß ähnlich RAL 9016	ASSA ABLOY		Assa Abloy Standardgleitschiene G193, weiß ähnlich RAL 9016	<p>Assa Abloy Standardgleitschiene G193, weiß ähnlich RAL 9016</p>	68
0191fc3216fd736cb39a0b8d76813a85	Mehrschlüssel Dormakaba smartkey expert plus bei Erstbestellung	Dormakaba			<p>Mehrschlüssel Dormakaba smartkey expert plus bei Erstbestellung</p>	71
019489406f797bf783a889430f2d9b03	Silca Rohling Lowe & Fletcher  LF23R 	Silca			<p>Silca Rohling für L&amp;F (Lowe &amp; Fletcher) LF23R</p><p><br /></p>	74
0191fc31ff9e73528d6bfa10dabc0ffa	Assa Abloy Gleitschiene G195 EV1	ASSA ABLOY		Assa Abloy Standardgleitschiene G195, Silber EV1, höhenverstellbar	<p>Assa Abloy Standardgleitschiene G195, Silber EV1, höhenverstellbar</p>	74
019bc20b4c6b7048b1b2dec77bc99173	SALTO Schlüssel für Batteriewechsel SALTO Neoxx Vorhangschloss	Salto			Salto Montageschlüssel für Batteriewechsel bei SALTO Neoxx Vorhangschloss	76
019bc5fa0b777102a2ee68b55da3cf9e	Salto-Ersatzkabel für XS4-Beschläge	Salto			<p>Salto-Ersatzkabel für XS4-Beschläge (für Türstärken von bis zu 170 mm)</p>	82
0191fc31ffa3702d9df0f4e7adef974d	Assa Abloy Gleitschiene G195 weiß ähnlich RAL 9016	ASSA ABLOY		Assa Abloy Standardgleitschiene G195, weiß ähnlich RAL 9016, höhenverstellbar	<p>Assa Abloy Standardgleitschiene G195, weiß ähnlich RAL 9016, höhenverstellbar</p>	87
0191fc31ff9873659cfa2d4ace54ef9e	Assa Abloy Montageplatte A120	ASSA ABLOY		Montageplatte A120\n\nfür Türschließer-Modell DC200/DC300/DC500/DC700 verzinkt	<p>Montageplatte A120</p>\n<p>für Türschließer-Modell DC200/DC300/DC500/DC700 verzinkt</p>	92
0191fc320403739f944a85a3d4132408	Schlosskasten 300301P kompl. für 30mm	Bever			<h2>Produktbeschreibung für Schlosskasten kompl. für 30mm / 55/8/72 PZW, Stulp 24x181 mm</h2>	97
01953d78a62879748a005f32bfb9585a	BKS Panik-Rohrrahmenschloss 1826 Fkt. E 40/92/9 Stulp 24x270mm R/L-verwend.	BKS			<h4>BKS Panik-Rohrrahmenschloss 1826 Funktion E</h4>\n<p>40/92/9 Stulp 24x270mm R/L-verwendbar</p>\n	98
0191fc31fe867165a7d08dc24a1b1022	Vollstift 8x160 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Vollstift 8x160 mm</h2>\n<p> </p>\n</div>	100
0191fc31fe8870088e9a379a0cc426f8	Vollstift 9x120 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Vollstift 9x120 mm</h2>\n<p> </p>\n</div>	100
0191fc31fe8a72fe8e9029c8468d19cd	Vollstift 9x160 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Vollstift 9x160 mm</h2>\n<p> </p>\n</div>	100
0191fc320405718ea01495ef43e8156e	Schlosskasten kompl. für 40mm	Bever			<h2>Produktbeschreibung für Bever Schlosskasten kompl. für 40mm, 60/8/72 PZW, Stulp 33x167mm</h2>	101
0191fc31fe8d7312a5c726578ade05f3	Vollstift 10x120 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Vollstift 10x120 mm</h2>\n<p> </p>\n</div>	101
0191fc31fe8f714db0dc86e08089d10a	Vollstift 10x160 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Vollstift 10x160 mm</h2>\n<p> </p>\n</div>	101
0191fc321633730e9c6e78492b6d39ac	Türpuffer, FSB 3881	FSB			<div id="product_description">\n<h2>Produktbeschreibung für Türpuffer, FSB 3881</h2>\n<p> </p>\n</div>	102
0191fc32163c73c9b738478cc7706f58	Torfeststeller TFS 85	GSG			<div id="product_description">\n<h2>Produktbeschreibung für Torfeststeller TFS 85</h2>\n<p> </p>\n</div>	103
0191fc321723727a8e9f376d7b418710	Türpuffer, Aluminium F1, FSB 3884	FSB			<div id="product_description">\n<h2>Produktbeschreibung für Türpuffer, Alu F1, FSB 3884</h2>\n<p> </p>\n</div>	110
0191fc321666711bb0bc39aa82eab986	Dreikant Dornschlüssel, 6,5 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Dreikant Dornschlüssel, 6 mm</h2>\n<p> </p>\n</div>	111
0191fc31fe4a7054bb05dcc38460e715	Vierkant Dornschlüssel, 7 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Vierkant Dornschlüssel, 7 mm</h2>\n<p> </p>\n</div>	111
0191fc31fe4c73e3831789b9e6d40d83	Vierkant Dornschlüssel, 8 mm				<div id="product_description">\n<h2>Produktbeschreibung für Vierkant Dornschlüssel, 8 mm</h2>\n<p> </p>\n</div>	111
0191fc321669733b8f716e56a83f7666	Dreikant Dornschlüssel, 8 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Dreikant Dornschlüssel, 8 mm</h2>\n<p> </p>\n</div>	111
0191fc31fe4f711d8dff44557533da3f	Vierkant Dornschlüssel, 9 mm	BASI			<div id="product_description">\n<h2>Produktbeschreibung für Vierkant Dornschlüssel, 9 mm</h2>\n<p> </p>\n</div>	111
0191fc32166c7064b0332a7f67587faa	Dreikant Dornschlüssel, 9 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Dreikant Dornschlüssel, 9 mm</h2>\n<p> </p>\n</div>	111
0191fc31fe5673a699b51a12a0cded0e	Dreikant Dornschlüssel, 7 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Dreikant Dornschlüssel, 7 mm</h2>\n<p> </p>\n</div>	111
0191fc31fd177159afceb19af7644403	Türspionverlängerung, 20 mm	BMB			<div id="product_description">\n<h2>Produktbeschreibung für Türspionverlängerung, 20 mm</h2>\n<p> </p>\n</div>	111
019343f7c34d713baa9f63dface14a0c	SimonsVoss Schutzgehäuse für das SmartRelais 2	SimonsVoss			Vandalismusschutzrahmen für das SmartRelais 2\n(SREL2.*) und dessen externe Leser im Außeneinsatz\n(SC.M.E.G2.W)	112
0191fc31fe5370aea6b6361ad564f320	Vierkant Dornschlüssel, 10 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Vierkant Dornschlüssel, 10 mm</h2>\n<p> </p>\n</div>	112
0191fc32169373bdad841bb36f803c6a	Dreikant Dornschlüssel, 10 mm	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Dreikant Dornschlüssel, 10 mm</h2>\n<p> </p>\n</div>	112
0191fc32165b723987e3cc526edb6fe7	EURO Locks X58, inkl. 2 Schlüssel	Wilhelm Kessler			<div id="product_description">\n<h2>Produktbeschreibung für EURO Locks X58, inkl. 2 Schlüssel</h2>\n<p> </p>\n</div>	116
0191fc31fe1571b6bad75f7fda3629fe	Türpuffer, Edelstahl matt, FSB 3884	FSB			<div id="product_description">\n<h2>Produktbeschreibung für Türpuffer, Edelstahl matt, FSB 3884</h2>\n<p> </p>\n</div>	118
0191fc31fdc0703fb96f4c72781e53a5	Edelstahl-Rundrosetten, BB-Rosettenpaar	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Edelstahl-Rundrosetten, BB-Rosettenpaar</h2>\n<p> </p>\n</div>	121
0191fc31fdc271bfa28c570eea08132d	Edelstahl-Rundrosetten, PZ-Rosettenpaar	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Edelstahl-Rundrosetten, PZ-Rosettenpaar</h2>\n<p> </p>\n</div>	121
0191fc3216317109b64dc5dc1cfbaf7f	GEZE Gleitstein für Normalgleitschiene	GEZE			<div id="product_description">\n<h2>Produktbeschreibung für GEZE Gleitstein für Normalgleitschiene</h2>\n<p> </p>\n</div>	121
0191fc321659733aa68aabca7df54451	RONIS Hebelzylinder, inkl. 2 Schlüssel	Wilhelm Kessler			<div id="product_description">\n<h2>Produktbeschreibung für RONIS Hebelzylinder, inkl. 2 Schlüssel</h2>\n<p> </p>\n</div>	121
0191fc31fdc6714dae27802d68dee5d2	Edelstahl-Rundrosetten, WC-Rosettenpaar	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Edelstahl-Rundrosetten, WC-Rosettenpaar</h2>\n<p> </p>\n</div>	121
0191fc31fe5a70b9a9ff432108bcefac	Tortreibriegel TR 13, ohne Stange, 13 mm	PLANO			<div id="product_description">\n<h2>Produktbeschreibung für Tortreibriegel TR 13, ohne Stange, 13 mm</h2>\n<p> </p>\n</div>	122
0191fc31fdc37375b76323dcc3dda610	Edelstahl-Rundrosetten, Blindrosettenpaar	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Edelstahl-Rundrosetten, Blindrosettenpaar</h2>\n<p> </p>\n</div>	123
0191fc31fcb173a99e1e844a01d7483f	Rohling für Einbausicherungen, 50 mm Stahl	ISEO			<div id="product_description">\n<h2>Produktbeschreibung für Rohling für Einbausicherungen, 50 mm Stahl</h2>\n<p> </p>\n</div>	125
0191fc31fec0709d92161f4bfe6bf3b1	Assa Abloy Standardgestänge L190 silber EV1	IKON			<div id="product_description">\n<h2>Produktbeschreibung für Assa Abloy Standardgestänge L190 silber EV1</h2>\n<p> </p>\n</div>	126
0191fc31fe1872248fda1f8080ca0f92	Bodenplatte für Türpuffer, FSB 3884, schwarz	FSB			<div id="product_description">\n<h2>Produktbeschreibung für Bodenplatte für Türpuffer, FSB 3884, schwarz</h2>\n<p> </p>\n</div>	128
0191fc31fc9c702696f769761c391239	Flachschließblech für elektrische Türöffner	effeff ASSA ABLOY		25x250 mmrechts und links verwendbarhell verzinkt4 Befestigungslöcher	<div id="product_description">\n<h2>Produktbeschreibung für Flachschließblech für elektrische Türöffner</h2>\n<p> </p>\n</div>	129
0191fc3215c271dba37804617eaea41f	Türfeststeller mit Tretbolzen, Hub 30 mm, weiß	Fridavo		Gehäuse aus LeichtmetallgusseinbrennlackiertTretbolzen aus verzinktem StahlStopfen aus GummiHub 30 mm	<div id="product_description">\n<h2>Produktbeschreibung für Türfeststeller mit Tretbolzen, Hub 30 mm, weiß</h2>\n<p> </p>\n</div>	130
0191fc31fbca71a6acb67bb8e775bdd6	effeff Elektro-Türöffner Modellreihe 17, 6–12 V	effeff ASSA ABLOY		verstellbare Fallefür alle gängigen Schließbleche geeignetAnschluss klemm-/steckbarSpannung 6–12 Vsymmetrische Bauformlinks und rechts verwendbarohne Schließblech	<div id="product_description">\n<h2>Produktbeschreibung für effeff Elektro-Türöffner Modellreihe 17, 6–12 V</h2>\n<p> </p>\n</div>	133
0191fc31fe2f7295ac2f89362d35f646	Schlüsselsafe, vorgerichtet für Profilhalbzylinder	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Schlüsselsafe, vorgerichtet für Profilhalbzylinder</h2>\n<p> </p>\n</div>	134
0191fc3215ad72bf85bbd339f17bd9a9	Einbausicherung 70 mm 3 lange Schlüssel, Profil G 20	ISEO		für höhere Sicherheit von Buntbart-Einsteckschlössern	<div id="product_description">\n<h2>Produktbeschreibung für Einbausicherung 70 mm 3 lange Schlüssel, Profil G 20</h2>\n<p> </p>\n</div>	135
0191fc31fca472ba9d12f7ce75068c76	Türfeststeller mit Tretbolzen, Hub 30 mm, silberfarbig	Fridavo		Gehäuse aus LeichtmetallgusseinbrennlackiertTretbolzen aus verzinktem StahlStopfen aus GummiHub 30 mm	<div id="product_description">\n<h2>Produktbeschreibung für Türfeststeller mit Tretbolzen, Hub 30 mm, silberfarbig</h2>\n<p> </p>\n</div>	137
0191fc31fde97120a9d4acecd1823f44	GEZE Obentürschließer TS 5000, ohne Gleitschiene, weiß	GEZE			<div id="product_description">\n<h2>Produktbeschreibung für GEZE Obentürschließer TS 5000, ohne Gleitschiene, weiß</h2>\n<p> </p>\n</div>	139
0191fc31fdb8710e8a8efc07bdad414c	Aluminium-Rundrosetten, PZ-Rosettenpaar, Aluminium F1 Natur	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Aluminium-Rundrosetten, PZ-Rosettenpaar, Aluminium F1 Natur</h2>\n<p> </p>\n</div>	141
0191fc3215c770d18e950cab73ef3852	KWS Türfeststeller mit Tretbolzen, Hub 90 mm, silberfarbig	Woelm		Gehäuse aus AluminiumeinbrennlackiertBohrschablone und Befestigungsmaterial inklusive	<div id="product_description">\n<h2>Produktbeschreibung für KWS Türfeststeller mit Tretbolzen, Hub 90 mm, silberfarbig</h2>\n<p> </p>\n</div>	141
0191fc31fdf07009a7e0f2242d354640	GEZE Obentürschließer TS 5000 L, ohne Gleitschiene, weiß	GEZE			<div id="product_description">\n<h2>Produktbeschreibung für GEZE Obentürschließer TS 5000 L, ohne Gleitschiene, weiß</h2>\n<p> </p>\n</div>	141
0191fc31fdbe70b1ab6ee13f5d8be4b2	Aluminium-Rundrosetten, WC-Rosettenpaar, Aluminium F1 Natur	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Aluminium-Rundrosetten, WC-Rosettenpaar, Aluminium F1 Natur</h2>\n<p> </p>\n</div>	141
0191fc321650736fa0c9959bd2199ac2	Burg Wächter Briefkastenschloss, inkl. 2 Schlüssel, ZS 77	Burg Wächter			<div id="product_description">\n<h2>Produktbeschreibung für Burg Wächter Briefkastenschloss, inkl. 2 Schlüssel, ZS 77</h2>\n<p> </p>\n</div>	141
0191fc32165573e08056ca6adadd6fe9	Burg Wächter Briefkastenschloss, inkl. 2 Schlüssel, ZS 81	Burg Wächter			<div id="product_description">\n<h2>Produktbeschreibung für Burg Wächter Briefkastenschloss, inkl. 2 Schlüssel, ZS 81</h2>\n<p> </p>\n</div>	141
0191fc31fdb571158e9963c8f467f899	Aluminium-Rundrosetten, BB-Rosettenpaar, Aluminium F1 Natur	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Aluminium-Rundrosetten, BB-Rosettenpaar, Aluminium F1 Natur</h2>\n<p> </p>\n</div>	141
0191fc31fe3771e3b88222e9fdebdeae	Burg Wächter Briefkastenschloss, inkl. 2 Schlüssel, ZBK 72	Burg Wächter			<div id="product_description">\n<h2>Produktbeschreibung für Burg Wächter Briefkastenschloss, inkl. 2 Schlüssel, ZBK 72</h2>\n<p> </p>\n</div>	142
0191fc31fd34727c842a1d831fd200ed	Kurzschildgarnitur Kunststoff schwarz, Wechselgarnitur, oval	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Kurzschildgarnitur Kunststoff schwarz, Wechselgarnitur, oval</h2>\n<p> </p>\n</div>	142
0191fc3215cc723fa2e613fb4c3239da	KWS Türfeststeller mit Tretbolzen, Hub 120 mm, silberfarbig	Woelm		Gehäuse aus AluminiumeinbrennlackiertBohrschablone und Befestigungsmaterial inklusive	<div id="product_description">\n<h2>Produktbeschreibung für KWS Türfeststeller mit Tretbolzen, Hub 120 mm, silberfarbig</h2>\n<p> </p>\n</div>	142
0191fc31fd31735989fce3f6b763dcb0	Kurzschildgarnitur Kunststoff schwarz, Drückergarnitur, oval	KBV			<div id="product_description">\n<h2>Produktbeschreibung für Kurzschildgarnitur Kunststoff schwarz, Drückergarnitur, oval</h2>\n<p> </p>\n</div>	143
01946f9be6e979f486027aaf9804aab0	EDI Fenstergriff 1003/2035 "MIMAS" Alu.35mm F12/verkehrsweiß	EDI			<div id="product_description">\n<h2>Produktbeschreibung für Fenstergriff edi "Mimas" 1003/2035 Alu.35mm F12/verkehrsweiß</h2>\n<p> </p>\n</div>	143
0191fc3215ce7391a8fbb5e2f48ca339	BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 30 mm	BKS		1-tourigHinterdornmaß 15 mmStulp aus Stahl nickel-silberverzinkter SchlosskastenRiegel aus Zinkdruckguss mit 20 mm Riegelausschluss	<div id="product_description">\n<h2>Produktbeschreibung für BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 30 mm</h2>\n<p> </p>\n</div>	144
0191fc3215d270759100afd786ff3dd9	BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 35 mm	BKS		1-tourigHinterdornmaß 15 mmStulp aus Stahl nickel-silberverzinkter SchlosskastenRiegel aus Zinkdruckguss mit 20 mm Riegelausschluss	<div id="product_description">\n<h2>Produktbeschreibung für BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 35 mm</h2>\n<p> </p>\n</div>	144
0191fc31fd437028ade1ce45ea7af81a	BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 25 mm	BKS		1-tourigHinterdornmaß 15 mmStulp aus Stahl nickel-silberverzinkter SchlosskastenRiegel aus Zinkdruckguss mit 20 mm Riegelausschluss	<div id="product_description">\n<h2>Produktbeschreibung für BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 25 mm</h2>\n<p> </p>\n</div>	144
0191fc31fd4771aab48208f8d12f3a3c	BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 45 mm	BKS		1-tourigHinterdornmaß 15 mmStulp aus Stahl nickel-silberverzinkter SchlosskastenRiegel aus Zinkdruckguss mit 20 mm Riegelausschluss	<div id="product_description">\n<h2>Produktbeschreibung für BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 45 mm</h2>\n<p> </p>\n</div>	144
0191fc3215d47148a59c5605f68b2eeb	BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 40 mm	BKS		1-tourigHinterdornmaß 15 mmStulp aus Stahl nickel-silberverzinkter SchlosskastenRiegel aus Zinkdruckguss mit 20 mm Riegelausschluss	<div id="product_description">\n<h2>Produktbeschreibung für BKS 1308 Rohrrahmen-Riegelschloss, Stulp 24x160 mm, Dorn 40 mm</h2>\n<p> </p>\n</div>	144
0191fc31fe1a721690bfee9f2cfabff7	Garagenknebel abschließbar, Vierkant 60 mm, gleichschließend	Malte Block			<div id="product_description">\n<h2>Produktbeschreibung für Garagenknebel abschließbar, Vierkant 60 mm, gleichschließend</h2>\n<p> </p>\n</div>	144
